Position,song,artist
1,Fountains (with Tems),"Drake, Tems"
2,Essence (feat. Tems),WizKid
3,Antidote (feat. Adekunle Gold),Nao
4,Love Somebody,Rotimi
5,High,Adekunle Gold
6,Dimension (feat. Skepta & Rema),"JAE5, Rema"
7,Real Life (feat. Stormzy),Burna Boy
8,No Stress,WizKid
9,Damn (feat. 6lack),Omah Lay
10,Slow Down (feat. Tion Wayne),Darkoo
11,D & G (feat. Summer Walker),DaVido
12,Mandy,Scribz Riley
13,Trouble,"DRB Lasgidi, Fresh L., Tems"
14,Ginger (feat. Burna Boy),WizKid
15,Essence (feat. Justin Bieber & Tems),WizKid
16,Can't Let You Go,Stefflon Don
17,Baby I'm Jealous,Mr Eazi
18,Tsunami (feat. Davido),Pop Smoke
19,Godly,Omah Lay
20,Woman,Doja Cat
21,Gum Body (feat. Jorja Smith),Burna Boy
22,Everytime,Spinall
23,MOSLADO,Teni
24,Lonely,Joeboy
25,Fiction (feat. Busy Signal),Rotimi
26,Eve Bounce - Remix,Yung L
27,Know Your Worth,Khalid
28,AWAY,Oxlade
29,Pretty Girl,Adekunle Gold
30,Point and Kill,Little Simz
31,Ginger Me,Rema
32,Tattoo,Fireboy DML
33,Blessed (feat. Damian Marley),WizKid
34,Dream Girl - Global Remix,Ir Sais
35,KOLO (feat. Oxlade),Ice Prince
36,Peace,Mannywellz
37,E Be Mad,Mr Eazi
38,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
39,Blessings REMIX (feat. French Montana & Davido),Angel
40,Soweto Blues,Juls
41,In My Bed,Rotimi
42,Koroba,Tiwa Savage
43,Come Over (Remix),Jorja Smith
44,Smile (feat. H.E.R.),WizKid
45,It Go Bad,Nnabu
46,Epo,Joe El
47,MAD,Sarz
48,Can't Let You Go - Remix,Stefflon Don
49,Lo Lo,Omah Lay
50,Solo,Shakka
51,Say Cheese,KiDi
52,Longtime (feat. Skepta),WizKid
53,Higher,Tems
54,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
55,System (feat. WizKid),Dave
56,FOR YOU,Teni
57,Champion,Fireboy DML
58,Play Play (feat. Burna Boy),J Hus
59,ALREADY,Beyoncé
60,4AM,Manny Norté
61,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
62,Bobo,Aya Nakamura
63,Sponono,Kabza De Small
64,Killa (feat. DaVido),Teyana Taylor
65,Bad Shit,Jarreau Vandal
66,REQUIRE,DJ Tunez
67,Princess Cuts (feat. Young T & Bugsey),Headie One
68,Wonderful,Burna Boy
69,Attention,Tiwa Savage
70,Ryde,Niniola
71,God's Work (feat. iLL BLU),IAMDDB
72,Do To Me,H.E.R.
73,DRUNK GUITAR (feat. Potter Payper),NSG
74,Silver Tongue Devil (feat. Shenseea),Masego
75,Anybody,Burna Boy
76,See Through,Chip
77,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
78,A Million,Mannywellz
79,Peace Of Mind,Rema
80,Lenu - Remix,Buju
81,Oreke,E Kelly
82,Guestlist,Frenna
83,Beg Friend,Juls
84,CHOP N PRAY,WurlD
85,Location (feat. Burna Boy),Dave
86,I Spy,Lila Iké
87,The Recipe,Aluna
88,Dollas and Cents,TOBi
89,Curious (feat. Jimi Tents & Garren),VanJess
90,Nu Riddim,Ycee
91,New York City Girl,Fireboy DML
92,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
93,Joro,WizKid
94,Nobody (Amapiano),DJ Neptune
95,Carefully,Nana Fofie
96,HOLD ON,Oxlade
97,Wishes,Juls
98,Repeat (feat. Koffee),J Hus
99,Lento,Mr Eazi
100,Be Honest (feat. Burna Boy),Jorja Smith
