Position,song,artist
1,Essence (feat. Tems),"WizKid, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Mandy,Scribz Riley
4,Love Somebody,Rotimi
5,Boom Bam (feat. Young T & Bugsey),Not3s
6,Lonely,Joeboy
7,Real Life (feat. Stormzy),Burna Boy
8,Ginger (feat. Burna Boy),WizKid
9,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Adekunle Gold, Omah Lay"
10,Slow Down (feat. Tion Wayne),Darkoo
11,AWAY,Oxlade
12,E Be Mad,Mr Eazi
13,Silver Tongue Devil (feat. Shenseea),Masego
14,Dimension (feat. Skepta & Rema),JAE5
15,Testimony,Buju
16,No Stress,WizKid
17,Godly,Omah Lay
18,Can't Let You Go,Stefflon Don
19,Koroba,Tiwa Savage
20,Rumour,Kaien Cruz
21,Ginger Me,Rema
22,Eve Bounce - Remix,Yung L
23,Damn (feat. 6lack),Omah Lay
24,MOSLADO,Teni
25,Gum Body (feat. Jorja Smith),Burna Boy
26,Blessed (feat. Damian Marley),WizKid
27,Baby I'm Jealous,Mr Eazi
28,MAD,Sarz
29,Come Over (Remix),Jorja Smith
30,Sacrifices (feat. Tim Lyre),DAP The Contract
31,Peace Of Mind,Rema
32,D & G (feat. Summer Walker),DaVido
33,Lo Lo,Omah Lay
34,KOLO (feat. Oxlade),Ice Prince
35,Champion,Fireboy DML
36,The Recipe,Aluna
37,Smile (feat. H.E.R.),WizKid
38,Trouble,"DRB Lasgidi, Tems"
39,Dream Girl - Global Remix,Ir Sais
40,Lenu - Remix,Buju
41,In My Bed,Rotimi
42,Longtime (feat. Skepta),WizKid
43,Peace,Mannywellz
44,Killa (feat. DaVido),Teyana Taylor
45,Tattoo,Fireboy DML
46,Say Cheese,KiDi
47,Sponono,Kabza De Small
48,Everytime,Spinall
49,Know Your Worth,Khalid
50,Princess Cuts (feat. Young T & Bugsey),Headie One
51,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
52,Soweto Blues,Juls
53,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
54,Blessings REMIX (feat. French Montana & Davido),Angel
55,Beamer (Bad Boys),Rema
56,Pretty Girl,Adekunle Gold
57,Oreke,E Kelly
58,Attention,Tiwa Savage
59,Higher,Tems
60,Anybody,Burna Boy
61,The Don,Mr Eazi
62,ALREADY,Beyoncé
63,Bounce,Rema
64,See Through,Chip
65,4AM,Manny Norté
66,I Spy,Lila Iké
67,Under Pressure,Jay Teazer
68,Play Play (feat. Burna Boy),J Hus
69,Ke Star - Remix,Focalistic
70,Can't Let You Go - Remix,Stefflon Don
71,Marry Me,Smallgod
72,Joro,WizKid
73,Bobo,Aya Nakamura
74,God's Work (feat. iLL BLU),IAMDDB
75,Do To Me,H.E.R.
76,So Crazy (feat. Lil Baby),DaVido
77,Wonderful,Burna Boy
78,REQUIRE,DJ Tunez
79,Squander,Falz
80,Temptation,Tiwa Savage
81,FOR YOU,Teni
82,Location (feat. Burna Boy),Dave
83,Dollas and Cents,TOBi
84,It Go Bad,Nnabu
85,Badman Love - Remix,Skales
86,Nu Riddim,Ycee
87,FIND YOUR WAY BACK,Beyoncé
88,A Million,Mannywellz
89,Be Honest (feat. Burna Boy),Jorja Smith
90,Oh My Gawd (feat. Nicki Minaj & K4MO),Mr Eazi
91,African Girl Bad,Zoro
92,juju,Zubi
93,Comfortable (feat. Davido),Preme
94,JA ARA E,Burna Boy
95,Dumebi (Matoma Remix),Rema
96,Angelina,Juls
97,Holy Ground (feat. Nicki Minaj),DaVido
98,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
99,Lento,Mr Eazi
100,Going Out Of My Way (feat. Mr Eazi),M.O
