Position,song,artist
1,ATL,Ecool
2,Mood (feat. Buju),"WizKid, Buju"
3,Anoti,WizKid
4,Steady,WizKid
5,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
6,Tale Bana,Zarion Uti
7,Peru,Fireboy DML
8,Question (feat. Don Jazzy),Burna Boy
9,Down On Me,Benson
10,Lie,Kizz Daniel
11,Bloody Samaritan,Ayra Starr
12,Understand,Omah Lay
13,Monalisa,Lojay
14,Let Me Know,Mayorkun
15,Feel Good,Mohbad
16,Sinner,Adekunle Gold
17,Bounce,Rema
18,Ojuju,Troniq Music
19,Ginger (feat. Burna Boy),WizKid
20,Reckless,WizKid
21,Outside,Buju
22,Essence (feat. Tems),WizKid
23,Blessed (feat. Damian Marley),WizKid
24,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
25,Somebody’s Son (Ft Brandy),Tiwa Savage
26,Big Thug Boys,AV
27,Feeling,LADIPOE
28,Longtime (feat. Skepta),WizKid
29,Naira Marley,Zinoleesky
30,Medicine,Jaywillz
31,Grace,WizKid
32,Mighty Wine,WizKid
33,True Love (feat. Tay Iwar & Projexx),WizKid
34,Sweet One,WizKid
35,Confident,Savage
36,Cocaine,Dai Verse
37,Piece of Me (feat. Ella Mai),WizKid
38,Fashion Killer,Ayra Starr
39,No Stress,WizKid
40,Gyrate,WizKid
41,Smile (feat. H.E.R.),WizKid
42,Rock,Olamide
43,Soundgasm,Rema
44,Roma (feat. Terri),WizKid
45,Testimony,Buju
46,Party Next Door,Dangbana Republik
47,Pay Me,Troniq Music
48,So Cold,Bella Shmurda
49,Dimension (feat. Skepta & Rema),JAE5
50,System (feat. WizKid),Dave
51,Cast (Gen Z Anthem),Ayra Starr
52,Bling (feat. Amaarae & Buju),Blaqbonez
53,Coming,Naira Marley
54,Beggie Beggie,Ayra Starr
55,Tales By Moonlight (Ft Amaarae),Tiwa Savage
56,Colorado,Zugo
57,Clash (feat. Stormzy),Dave
58,Show Me,Joeboy
59,Lazarus (feat. Boj),Dave
60,Tonongo,Lojay
61,Alubarika,Zlatan
62,Pronto,Ajebo Hustlers
63,HUSTLE,Teni
64,Need To Know,Doja Cat
65,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
66,Felony,CKay
67,It Is What It Is,Adekunle Gold
68,Southy Love,Peruzzi
69,Far Away,Dangbana Republik
70,family ties (with Kendrick Lamar),Baby Keem
71,STAY (with Justin Bieber),The Kid LAROI
72,La La (feat. Ckay),DaVido
73,More,Troniq Music
74,+234 (Daily Paper),PsychoYP
75,Abu Dhabi,Ruger
76,Ke Star - Remix,Focalistic
77,23,Burna Boy
78,Kilometre,Burna Boy
79,Rush,Dangbana Republik
80,Mercy,Falz
81,LV N ATTN feat. Wizkid,Lojay
82,Way Too Big,Burna Boy
83,Pray,Victony
84,"Work Fada (Ft Nas, Rich King)",Tiwa Savage
85,World,Dangbana Republik
86,Bridgertn,Ayra Starr
87,Special Kinda (Ft Tay Iwar),Tiwa Savage
88,Lonely,Ayra Starr
89,Bank On It,Burna Boy
90,Drug Test,Naira Marley
91,Incomplete,Troniq Music
92,Forever (Remix),Gyakie
93,Early Momo,Vector
94,Chosen (feat. Ty Dolla $ign),Blxst
95,Out There,Dangbana Republik
96,Real Life (feat. Stormzy),Burna Boy
97,Loved By You (feat. Burna Boy),Justin Bieber
98,Hallelu,Masterkraft
99,The Best (feat. Mayorkun),DaVido
