Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Guestlist,Frenna
3,Longtime (feat. Skepta),WizKid
4,Feeling,LADIPOE
5,Jack,Nasty C
6,Alakori,Falz
7,Hapo Tu (feat. Chris Kaiga),Nyashinski
8,Make Up Your Mind (feat. Tekno),Ice Prince
9,African Girl Bad,Zoro
10,Second Sermon,Black Sherif
11,Black And White,Nasty C
12,Dragon Roll,Frenna
13,Long Way From Home,PsychoYP
14,Play Play (feat. Burna Boy),J Hus
15,Crown Of Clay,"Vector, Pheelz"
16,Animalistic,Kida Kudz
17,THE 5 YEAR PLAN,A-Reece
18,Lazarus (feat. Boj),Dave
19,Siberia (feat. Burna Boy),Headie One
20,Wavy (feat. Sarkodie),Khaligraph Jones
21,God's Work (feat. iLL BLU),IAMDDB
22,Django,Frenna
23,Midf (Money I Dey Find),Ycee
24,A Million,Mannywellz
25,First Sermon,Black Sherif
26,Location (feat. Burna Boy),Dave
27,Level Up,Kmw
28,Ye x4,Blxckie
29,Sore - Remix,Yaw Tog
30,My Brudda,Yung Nnelg
31,Grandad,NSG
32,ASTRONAUTE,Youssoupha
33,Best I Ever Had,Nasty C
34,Winning,Kwesi Arthur
35,Tycoon,Show Dem Camp
36,FAIS ÇA BIEN,Damso
37,Ball Till We Fall,Kida Kudz
38,Medusa,H Magnum
39,Vibration,Sarkodie
40,Heartbreaker (feat. Nasty C),Blaqbonez
41,K:HOVA,K.O
42,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
43,Smoke From Fire (with The Hics),Bas
44,Hmm - Remix,G4 Boyz
45,Mona Lisa,Booba
46,Solace,Ajebo Hustlers
47,AMMO,Shane Eagle
48,Euphoria,PsychoYP
49,Coachella,Sarkodie
50,TBDK (feat. Sinzu & Erigga),M.I. Abaga
51,It's Not A Gun,DAP The Contract
52,Problem No Dey Finish,BRYAN THE MENSAH
53,GYM,Kiki Marley
54,Deep In Da Streets,TNT Kenya
55,Amigo,Lous and The Yakuza
56,Fantastic!,Suté Iwar
57,DONE,Frida Amani
58,Σ. MOROSE,Damso
59,Ox,Gabe 'Nandez
60,David,Blxckie
61,RE(a)D (with Bas),Dua Saleh
62,Africana (feat. Victoria Kimani),Silverstone Barz
63,My Heart,Pappy Kojo
64,Peace of Mind,Skepta
65,Cheki,Oznardi
66,Real Ones,Breeder LW
67,Question For The Gods,M3NSA
