Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Feeling,LADIPOE
3,Understand,Omah Lay
4,Sere,Spinall
5,Milele,"Somi, Thandiswa"
6,Onyeka (Baby),Burna Boy
7,Summeryomuthi,Blaq Diamond
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Sempe,L.A.X
11,Kilometre,Burna Boy
12,Lonely,Joeboy
13,MOSLADO,Teni
14,Alright (feat. Shatta Wale),King Promise
15,Soundgasm,Rema
16,Mamela,Mi Casa
17,Angel,Ric Hassani
18,No Stress,WizKid
19,Celebration,Joeboy
20,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
21,Jeshi,Harmonize
22,Konna,HarrySong
23,Rock,Olamide
24,Tellin Me Something,Nelson Freitas
25,Woman,Rema
26,DKT,Oxlade
27,Everytime - Remix,Spinall
28,System (feat. WizKid),Dave
29,Dangerous Love,Tiwa Savage
30,Damn (feat. 6lack),Omah Lay
31,FOR YOU,Teni
32,Kiss Me Like You Miss Me,CKay
33,Cool Me Down (feat. Wizkid),DJ Tunez
34,Addicted,Niniola
35,Bounce,Ruger
36,Pretty Girl,Adekunle Gold
37,Chance,Juls
38,This Your Body,Skales
39,Why (Afrobeat),DJ Flex
40,Smile (feat. H.E.R.),WizKid
41,Abule,Patoranking
42,Flex,Kizz Daniel
43,NO LONGER BENEFICIAL,Simi
44,Can't Let You Go - Remix,Stefflon Don
45,Outside,Buju
46,Konnect,Maleek Berry
47,Slow Down,King Promise
48,Green Light,Olamide
49,One Shirt (feat. Jonzing World),D'Prince
50,Ubomi Abumanga,Sun-El Musician
51,Saudi Arabia,Mr Eazi
52,Badman Love,Skales
53,Jeje,Diamond Platnumz
54,Activate,Stonebwoy
55,Jeje de Whine,CKay
56,Wettin Dey Sup,Burna Boy
57,Tele,Kelvyn Boy
58,Scripture,Dexta Daps
59,Gobe - Remix,L.A.X
60,The Don,Mr Eazi
