Position,song,artist
1,Essence (feat. Justin Bieber & Tems),"WizKid, Justin Bieber, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Love Somebody,Rotimi
4,Mandy,Scribz Riley
5,D & G (feat. Summer Walker),DaVido
6,Ginger (feat. Burna Boy),WizKid
7,Trouble,"DRB Lasgidi, Fresh L., Tems"
8,Real Life (feat. Stormzy),Burna Boy
9,Dimension (feat. Skepta & Rema),JAE5
10,Slow Down (feat. Tion Wayne),Darkoo
11,Silver Tongue Devil (feat. Shenseea),Masego
12,Damn (feat. 6lack),Omah Lay
13,Can't Let You Go,Stefflon Don
14,Blessed (feat. Damian Marley),WizKid
15,E Be Mad,Mr Eazi
16,Gum Body (feat. Jorja Smith),Burna Boy
17,Ginger Me,Rema
18,Dream Girl - Global Remix,Ir Sais
19,See Through,Chip
20,Baby I'm Jealous,Mr Eazi
21,Essence (feat. Tems),WizKid
22,Godly,Omah Lay
23,Come Over (Remix),Jorja Smith
24,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
25,The Jackie (with J. Cole & Lil Tjay),Bas
26,Know Your Worth,Khalid
27,4AM,Manny Norté
28,ALREADY,Beyoncé
29,Soweto Blues,Juls
30,No Stress,WizKid
31,Eve Bounce - Remix,Yung L
32,Killa (feat. DaVido),Teyana Taylor
33,Peace,Mannywellz
34,Smooth MF,Agho
35,Ryde,Niniola
36,Sponono,Kabza De Small
37,Blessings REMIX (feat. French Montana & Davido),Angel
38,Tattoo,Fireboy DML
39,Solo,Shakka
40,KOLO (feat. Oxlade),Ice Prince
41,Lonely,Joeboy
42,Attention,Tiwa Savage
43,DRUNK GUITAR (feat. Potter Payper),NSG
44,AWAY,Oxlade
45,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
46,Longtime (feat. Skepta),WizKid
47,Princess Cuts (feat. Young T & Bugsey),Headie One
48,Lento,Mr Eazi
49,Say Cheese,KiDi
50,FOR YOU,Teni
51,It Go Bad,Nnabu
52,Koroba,Tiwa Savage
53,Smile (feat. H.E.R.),WizKid
54,Lo Lo,Omah Lay
55,Guestlist,Frenna
56,HOLD ON,Oxlade
57,The Don,Mr Eazi
58,System (feat. WizKid),Dave
59,MOSLADO,Teni
60,Lenu - Remix,Buju
61,A Million,Mannywellz
62,God's Work (feat. iLL BLU),IAMDDB
63,Oreke,E Kelly
64,Oh My,Lavaud
65,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
66,Champion,Fireboy DML
67,Bobo,Aya Nakamura
68,Location (feat. Burna Boy),Dave
69,Anybody,Burna Boy
70,Can't Let You Go - Remix,Stefflon Don
71,Wishes,Juls
72,Everytime,Spinall
73,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
74,The Recipe,Aluna
75,Do To Me,H.E.R.
76,Bad Shit,Jarreau Vandal
77,JA ARA E,Burna Boy
78,In My Bed,Rotimi
79,Carefully,Nana Fofie
80,Repeat (feat. Koffee),J Hus
81,juju,Zubi
82,Higher,Tems
83,Wonderful,Burna Boy
84,plenty feat. Sons of Sonix,Ambré
85,Love Nobody,WurlD
86,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
87,Joro,WizKid
88,Pretty Girl,Adekunle Gold
89,Play Play (feat. Burna Boy),J Hus
90,MAD,Sarz
91,Be Honest (feat. Burna Boy),Jorja Smith
92,Peace Of Mind,Rema
93,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
94,Wata,Juls
95,CHOP N PRAY,WurlD
96,Nu Riddim,Ycee
97,Baajo,Kwesi Arthur
98,Slow Down,VanJess
99,My Oasis (feat. Burna Boy),Sam Smith
