Position,song,artist
1,Lie,Kizz Daniel
2,Mood (feat. Buju),"WizKid, Buju"
3,ATL,Ecool
4,Bloody Samaritan,Ayra Starr
5,Peru,Fireboy DML
6,High,Adekunle Gold
7,Anoti,WizKid
8,Fountains (with Tems),Drake
9,Tale Bana,Zarion Uti
10,Feel Good,Mohbad
11,Understand,Omah Lay
12,Girls Want Girls (with Lil Baby),Drake
13,Monalisa,Lojay
14,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
15,Question (feat. Don Jazzy),Burna Boy
16,Cocaine,Dai Verse
17,Fair Trade (with Travis Scott),Drake
18,What's Gwanin,Zarion Uti
19,Sinner,Adekunle Gold
20,Steady,WizKid
21,Way 2 Sexy (with Future & Young Thug),Drake
22,Outside,Buju
23,Bounce,Ruger
24,Ojuju,Troniq Music
25,Champagne Poetry,Drake
26,Somebody’s Son (Ft Brandy),Tiwa Savage
27,Let Me Know,Mayorkun
28,In The Bible (with Lil Durk & Giveon),Drake
29,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
30,Love All (with JAY-Z),Drake
31,Feeling,LADIPOE
32,Medicine,Jaywillz
33,Naira Marley,Zinoleesky
34,Big Thug Boys,AV
35,TSU,Drake
36,Fashion Killer,Ayra Starr
37,Confident,Savage
38,Papi’s Home,Drake
39,Essence (feat. Tems),WizKid
40,N 2 Deep,Drake
41,Hurricane,Kanye West
42,Soundgasm,Rema
43,No Friends In The Industry,Drake
44,Testimony,Buju
45,Rock,Olamide
46,Cast (Gen Z Anthem),Ayra Starr
47,Knife Talk (with 21 Savage ft. Project Pat),Drake
48,Ginger (feat. Burna Boy),WizKid
49,7am On Bridle Path,Drake
50,Party Next Door,Dangbana Republik
51,Pipe Down,Drake
52,Colorado,Zugo
53,Blessed (feat. Damian Marley),WizKid
54,Race My Mind,Drake
55,Get Along Better,Drake
56,Dimension (feat. Skepta & Rema),JAE5
57,You Only Live Twice (with Lil Wayne & Rick Ross),Drake
58,Yebba’s Heartbreak,Drake
59,Jail,Kanye West
60,Bling (feat. Amaarae & Buju),Blaqbonez
61,LOML (feat. Olamide),Cheque
62,Beggie Beggie,Ayra Starr
63,Shako,Barry Jhay
64,IMY2 (with Kid Cudi),Drake
65,Clash (feat. Stormzy),Dave
66,So Cold,Bella Shmurda
67,Off The Grid,Kanye West
68,Reckless,WizKid
69,System (feat. WizKid),Dave
70,Coming,Naira Marley
71,Show Me,Joeboy
72,Southy Love,Peruzzi
73,Tonongo,Lojay
74,Felony,CKay
75,Fucking Fans,Drake
76,Praise God,Kanye West
77,Far Away,Dangbana Republik
78,The Remorse,Drake
79,Lazarus (feat. Boj),Dave
80,Moon,Kanye West
81,Jonah,Kanye West
82,Longtime (feat. Skepta),WizKid
83,HUSTLE,Teni
84,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
85,Pronto,Ajebo Hustlers
86,Sweet One,WizKid
87,Pay Me,Troniq Music
88,It Is What It Is,Adekunle Gold
89,No Stress,WizKid
90,True Love (feat. Tay Iwar & Projexx),WizKid
91,Mighty Wine,WizKid
92,ova,Johnny Drille
93,No Child Left Behind,Kanye West
94,MAKAVELI,T-Classic
95,23,Burna Boy
96,STAY (with Justin Bieber),The Kid LAROI
97,Need To Know,Doja Cat
98,Piece of Me (feat. Ella Mai),WizKid
99,Ok Ok,Kanye West
100,God Breathed,Kanye West
