Position,song,artist
1,Understand (remake),"Ifedapomola, Omah Lay"
2,Bounce,Rema
3,Monalisa,Lojay
4,Outside,Buju
5,Feeling,LADIPOE
6,Testimony,Buju
7,Big Thug Boys,AV
8,Rock,Olamide
9,Confident,Savage
10,Soundgasm,Rema
11,Feel Good,Mohbad
12,Sinner,Adekunle Gold
13,Naira Marley,Zinoleesky
14,Essence (feat. Tems),WizKid
15,Party Next Door,Dangbana Republik
16,Bling (feat. Amaarae & Buju),"Blaqbonez, Buju"
17,Far Away,Dangbana Republik
18,Medicine,Jaywillz
19,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke
20,Dimension (feat. Skepta & Rema),JAE5
21,Tonongo,Lojay
22,Show Me,Joeboy
23,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke
24,Coming,Naira Marley
25,Out There,Dangbana Republik
26,More Time,Pop Smoke
27,LV N ATTN feat. Wizkid,Lojay
28,World,Dangbana Republik
29,Ginger (feat. Burna Boy),WizKid
30,Rush,Dangbana Republik
31,HUSTLE,Teni
32,Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke
33,It Is What It Is,Adekunle Gold
34,Blessed (feat. Damian Marley),WizKid
35,La La (feat. Ckay),DaVido
36,Felony,CKay
37,Kilometre,Burna Boy
38,Jailer (feat. Jaywillz),Olamide
39,Abu Dhabi,Ruger
40,Ke Star - Remix,Focalistic
41,Good News,Pop Smoke
42,Forever (Remix),Gyakie
43,Southy Love,Peruzzi
44,Clash (feat. Stormzy),Dave
45,Pronto,Ajebo Hustlers
46,Mr. Jones (feat. Future),Pop Smoke
47,Woo Baby (feat. Chris Brown),Pop Smoke
48,Celebrate Me,Patoranking
49,Brush Em (feat. Rah Swish),Pop Smoke
50,Julie,Olamide
51,History,Cheque
52,Soldier Go,Dangbana Republik
53,Early Momo,Vector
54,Bank On It,Burna Boy
55,Lako,Dangbana Republik
56,"Top Shotta (feat. Pusha T, TRAVI & Beam)","Pop Smoke, Pusha T, TRAVI"
57,Champion,Dangbana Republik
58,23,Burna Boy
59,Focus,Joeboy
60,Late At Night,Roddy Ricch
61,Somebody Baby,DaVido
62,KOLO (feat. Oxlade),Ice Prince
63,The Best (feat. Mayorkun),DaVido
64,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Bugzy Malone, Buni, Fivio Foreign, Darkoo"
65,Loved By You (feat. Burna Boy),Justin Bieber
66,Reckless,WizKid
67,Way Too Big,Burna Boy
68,What’s Crackin (feat. Takeoff),Pop Smoke
69,Somebody (feat. Phyno),Olamide
70,Genius (feat. Lil Tjay & Swae Lee),Pop Smoke
71,PonPon (feat. Fave),Olamide
72,FOR YOU,Teni
73,All,Rexxie
74,Sweet One,WizKid
75,No Stress,WizKid
76,Need For Speed,Olamide
77,Hallelu,Masterkraft
78,Running (To You),chike
79,Frenemies,Rexxie
80,30 (feat. Bizzy Banks),Pop Smoke
81,Beat The Speaker,Pop Smoke
82,Back Door (feat. Quavo & Kodak Black),Pop Smoke
83,Longtime (feat. Skepta),WizKid
84,INJURE ME,Teni
85,Godly,Omah Lay
86,Oliver Twist,ArrDee
87,Yafun Yafun,Ajebo Hustlers
88,Mighty Wine,WizKid
89,True Love (feat. Tay Iwar & Projexx),WizKid
90,Demeanor (feat. Dua Lipa),Pop Smoke
91,Merci Beaucoup,Pop Smoke
92,High Way,DJ Kaywise
93,RAPSTAR,Polo G
94,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
95,Coupe,Pop Smoke
96,Money & Laughter,Boj
97,Piece of Me (feat. Ella Mai),WizKid
98,Real Life (feat. Stormzy),Burna Boy
