rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Selense,The Cavemen.,2,2,2,2,2,19,19,6.857142857142857
2,London,Tomi Agape,3,3,3,3,3,18,18,7.285714285714286
3,Early Momo,Vector,5,5,5,5,5,14,14,7.571428571428571
4,Different Strain,Fasina,4,4,4,4,4,17,17,7.714285714285714
5,Money & Laughter,Boj,7,7,7,7,7,13,13,8.714285714285714
6,Radar,Remix - BwoiiDaas,8,8,8,8,8,22,22,12.0
7,Don't Be Shy,Kida Kudz,9,9,9,9,9,24,24,13.285714285714286
8,Call Up,Ria Boss,11,11,11,11,11,25,25,15.0
9,Only Human,Ukweli,12,12,12,12,12,27,27,16.285714285714285
10,Soundgasm,Rema,13,13,13,13,13,28,28,17.285714285714285
11,Fool's Love,Muzi,14,14,14,14,14,29,29,18.285714285714285
12,Bling (feat. Amaarae & Buju),Blaqbonez,22,22,22,22,22,10,10,18.571428571428573
13,Indifferent,Mo$hpit Cindy,16,16,16,16,16,30,30,20.0
14,Prosecco,Th&o.,17,17,17,17,17,31,31,21.0
15,Again,Tomi Thomas,18,18,18,18,18,32,32,22.0
16,Euphoria,PsychoYP,19,19,19,19,19,33,33,23.0
17,Ma Pariwo,"DRB Lasgidi, Lady Donli",21,21,21,21,21,35,35,25.0
18,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi,24,24,24,24,24,37,37,27.714285714285715
19,recharge,Zubi,25,25,25,25,25,40,40,29.285714285714285
20,Dark Twisted Fantasy,T'neeya,26,26,26,26,26,41,41,30.285714285714285
21,Symbiosis,Ajebo Hustlers,27,27,27,27,27,42,42,31.285714285714285
22,Serenade,Begho,29,29,29,29,29,43,43,33.0
23,Hurricane (ft. Buju Banton),Tomi Thomas,43,43,43,43,43,11,11,33.857142857142854
24,It's Okay to Cry,Yinka Bernie,30,30,30,30,30,44,44,34.0
25,Sweet Body,SuperSmashBroz,31,31,31,31,31,45,45,35.0
26,Life of the Party,Yung D3mz,32,32,32,32,32,46,46,36.0
27,LUV HRTS,Zamir,33,33,33,33,33,47,47,37.0
28,Rise Of The Underdogs 2,Show Dem Camp,34,34,34,34,34,48,48,38.0
29,Cameras,SuperJazzClub,35,35,35,35,35,49,49,39.0
30,Figure 8,Kida Kudz,36,36,36,36,36,50,50,40.0
31,Peace of Mind,Preyé,37,37,37,37,37,51,51,41.0
32,So Lovely,Buju,38,38,38,38,38,52,52,42.0
33,Cigarette,Turunesh,39,39,39,39,39,53,53,43.0
34,Makaveli,Kida Kudz,41,41,41,41,41,54,54,44.714285714285715
35,Living In Bondage,prettyboydo,42,42,42,42,42,55,55,45.714285714285715
36,Haba,Blaqbonez,63,63,63,63,63,6,6,46.714285714285715
37,DKT,Oxlade,64,64,64,64,64,7,7,47.714285714285715
38,Chance,Juls,45,45,45,45,45,56,56,48.142857142857146
39,VVS,Studio Magic,46,46,46,46,46,57,57,49.142857142857146
40,jorja,Hoosh,47,47,47,47,47,58,58,50.142857142857146
41,Island Pink (feat. PsychoYP),Phaemous,48,48,48,48,48,59,59,51.142857142857146
42,Chargie,Jay Cliff,49,49,49,49,49,60,60,52.142857142857146
43,Free Mind,Tems,50,50,50,50,50,61,61,53.142857142857146
44,Nasa,Rvdical the Kid,51,51,51,51,51,62,62,54.142857142857146
45,Smooth Papa,WundaB,53,53,53,53,53,63,63,55.857142857142854
46,Guala,Teezee,54,54,54,54,54,64,64,56.857142857142854
47,PEAKING,Tay Iwar,72,72,72,72,72,20,20,57.142857142857146
48,Lagos Bad Girls,Bils,78,78,78,78,78,9,9,58.285714285714285
49,4AMIN (feat. SOLIS),Ayüü,56,56,56,56,56,65,65,58.57142857142857
50,1985,Juls,57,57,57,57,57,66,66,59.57142857142857
51,Vogue,Wauve,77,77,77,77,77,16,16,59.57142857142857
52,CÉLINE,Amaarae,58,58,58,58,58,67,67,60.57142857142857
53,Deep End,Adey,59,59,59,59,59,68,68,61.57142857142857
54,TDK (feat. SirBastien),DAP The Contract,60,60,60,60,60,69,69,62.57142857142857
55,Cash,Lady Donli,61,61,61,61,61,70,70,63.57142857142857
56,Tonight,Yung D3mz,62,62,62,62,62,71,71,64.57142857142857
57,BDMN,Minz,90,90,90,90,90,2,2,64.85714285714286
58,Secret,Papi ojo,88,88,88,88,88,12,12,66.28571428571429
59,Missed Call,Mike Keyz,65,65,65,65,65,72,72,67.0
60,Trust Issues,Bankyondbeatz,66,66,66,66,66,73,73,68.0
61,Broken,Victony,67,67,67,67,67,74,74,69.0
62,Yes I Do,Caleb Awiti,68,68,68,68,68,75,75,70.0
63,Something,Odeal,69,69,69,69,69,76,76,71.0
64,Slow Down,King Promise,70,70,70,70,70,77,77,72.0
65,Runaway,Merry-Lynn,71,71,71,71,71,78,78,73.0
66,Star Friends,Salome,74,74,74,74,74,79,79,75.42857142857143
67,Sacrifices (feat. Tim Lyre),DAP The Contract,75,75,75,75,75,80,80,76.42857142857143
68,Can You See Her (Acoustic),Tha Beatsmith,76,76,76,76,76,81,81,77.42857142857143
69,Walahi (feat. Tidé),D-Truce,79,79,79,79,79,82,82,79.85714285714286
70,Supersonic (feat. Tay Iwar),Le Mav,80,80,80,80,80,83,83,80.85714285714286
71,YOGA,Tay Iwar,81,81,81,81,81,84,84,81.85714285714286
72,Mary,3rty,82,82,82,82,82,85,85,82.85714285714286
73,Passenger,Odeal,83,83,83,83,83,86,86,83.85714285714286
74,In My Bag,808vic,84,84,84,84,84,87,87,84.85714285714286
75,gentil,Zubi,85,85,85,85,85,88,88,85.85714285714286
76,Tycoon,"Show Dem Camp, Reminisce, Mojo",1,1,1,1,1,301,301,86.71428571428571
77,Geneva,Ossaiofficial,86,86,86,86,86,89,89,86.85714285714286
78,Salvation,Ogranya,87,87,87,87,87,90,90,87.85714285714286
79,LEAVE ME ALONE,A COLORS SHOW - Amaarae,89,89,89,89,89,91,91,89.57142857142857
80,Friday,Musmah,6,6,6,6,6,301,301,90.28571428571429
81,FEEL A WAY,Amaarae,91,91,91,91,91,92,92,91.28571428571429
82,Abracadabra,Remix - Boj,92,92,92,92,92,93,93,92.28571428571429
83,Fever,Yung D3mz,10,10,10,10,10,301,301,93.14285714285714
84,Waiting Outside,Dj Nayiram,93,93,93,93,93,94,94,93.28571428571429
85,sugar,Zubi,94,94,94,94,94,95,95,94.28571428571429
86,Whaz E Gonna Be,Wondamagik,95,95,95,95,95,96,96,95.28571428571429
87,Forever,Jason Nkanga,15,15,15,15,15,301,301,96.71428571428571
88,Confirmed,DarkoVibes,97,97,97,97,97,97,97,97.0
89,Scream and Shout,Ejoya,98,98,98,98,98,98,98,98.0
90,GHOST TOWN,WurlD,99,99,99,99,99,99,99,99.0
91,body count,"Odunsi (The Engine), Gigi Atlantis",20,20,20,20,20,301,301,100.28571428571429
92,Paris!,AYLØ,23,23,23,23,23,301,301,102.42857142857143
93,It's Not A Gun,DAP The Contract,28,28,28,28,28,301,301,106.0
94,PANTIES,Kagwe Mungai,40,40,40,40,40,301,301,114.57142857142857
95,Sacred Forest,Ogranya,44,44,44,44,44,301,301,117.42857142857143
96,Company,Higo,52,52,52,52,52,301,301,123.14285714285714
97,Bounce,Rema,55,55,55,55,55,301,301,125.28571428571429
98,Stay With Me,Layzee Ella,73,73,73,73,73,301,301,138.14285714285714
99,Tungba,Ajebutter22,96,96,96,96,96,301,301,154.57142857142858
100,Searching,Lady Donli,301,301,301,301,301,1,1,215.28571428571428
101,Sacred Forest,"Ogranya, Tchella",301,301,301,301,301,3,3,215.85714285714286
102,Company,"Higo, Buju, WANI",301,301,301,301,301,4,4,216.14285714285714
103,Fever,Suté Iwar,301,301,301,301,301,5,5,216.42857142857142
104,Magic,Public Goods,301,301,301,301,301,8,8,217.28571428571428
105,Up,T'neeya,301,301,301,301,301,15,15,219.28571428571428
106,How I Met Your Mother,Aussie Maze,301,301,301,301,301,21,21,221.0
107,Tycoon,Show Dem Camp,301,301,301,301,301,23,23,221.57142857142858
108,POPSHIT (feat. Somadina),SGaWD,301,301,301,301,301,26,26,222.42857142857142
109,body count,Odunsi (The Engine),301,301,301,301,301,34,34,224.71428571428572
110,Table for Two,Bella Alubo,301,301,301,301,301,36,36,225.28571428571428
111,Brag,DETO BLACK,301,301,301,301,301,38,38,225.85714285714286
112,cold,Zubi,301,301,301,301,301,39,39,226.14285714285714
