Position,song,artist
1,Ginger (feat. Burna Boy),"WizKid, Burna Boy"
2,Antidote (feat. Adekunle Gold),Nao
3,Love Somebody,Rotimi
4,Mandy,Scribz Riley
5,Can't Let You Go,Stefflon Don
6,Real Life (feat. Stormzy),Burna Boy
7,Silver Tongue Devil (feat. Shenseea),Masego
8,Essence (feat. Tems),WizKid
9,D & G (feat. Summer Walker),DaVido
10,Slow Down (feat. Tion Wayne),Darkoo
11,Dimension (feat. Skepta & Rema),"JAE5, Rema"
12,Trouble,"DRB Lasgidi, Fresh L., Tems"
13,Blessed (feat. Damian Marley),WizKid
14,Roll It,Richie Benson
15,Nirvana,Skepta
16,Godly,Omah Lay
17,Nu Riddim,Ycee
18,Blessings REMIX (feat. French Montana & Davido),Angel
19,Eve Bounce - Remix,Yung L
20,Can't Let You Go - Remix,Stefflon Don
21,E Be Mad,Mr Eazi
22,MAD,Sarz
23,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
24,No Stress,WizKid
25,Lenu - Remix,Buju
26,Dream Girl - Global Remix,Ir Sais
27,Oh My,Lavaud
28,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
29,The Don,Mr Eazi
30,4AM,Manny Norté
31,Oreke,E Kelly
32,Know Your Worth,Khalid
33,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
34,Gum Body (feat. Jorja Smith),Burna Boy
35,Pretty Girl,Adekunle Gold
36,Damn (feat. 6lack),Omah Lay
37,Rumour,Kaien Cruz
38,Smile (feat. H.E.R.),WizKid
39,Tattoo,Fireboy DML
40,MOSLADO,Teni
41,KOLO (feat. Oxlade),Ice Prince
42,Baby I'm Jealous,Mr Eazi
43,Lo Lo,Omah Lay
44,Longtime (feat. Skepta),WizKid
45,Everytime,Spinall
46,Come Over (Remix),Jorja Smith
47,ELI,Fireboy DML
48,Sponono,Kabza De Small
49,Lento,Mr Eazi
50,Peace,Mannywellz
51,AWAY,Oxlade
52,See Through,Chip
53,Attention,Tiwa Savage
54,Ginger Me,Rema
55,In My Bed,Rotimi
56,ALREADY,Beyoncé
57,Fiesta,Opvibes
58,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
59,Ryde,Niniola
60,Koroba,Tiwa Savage
61,Lonely,Joeboy
62,God's Work (feat. iLL BLU),IAMDDB
63,Peace Of Mind,Rema
64,Location (feat. Burna Boy),Dave
65,Do To Me,H.E.R.
66,Carefully,Nana Fofie
67,Say Cheese,KiDi
68,Dangerous Love - Møme Edit,Tiwa Savage
69,African Girl Bad,Zoro
70,FOR YOU,Teni
71,plenty feat. Sons of Sonix,Ambré
72,Nnobody,Nnabu
73,Badman Love - Remix,Skales
74,Bobo,Aya Nakamura
75,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
76,Higher,Tems
77,Make Up Your Mind (feat. Tekno),Ice Prince
78,"Sghubu Ses Excellent (feat. Madumane, MDU aka TRP & Bongza)",Focalistic
79,Killa (feat. DaVido),Teyana Taylor
80,So Lovely,Buju
81,Princess Cuts (feat. Young T & Bugsey),Headie One
82,Smooth MF,Agho
83,Bad Shit,Jarreau Vandal
84,Wishes,Juls
85,Love Nobody,WurlD
86,System (feat. WizKid),Dave
87,Guestlist,Frenna
88,The Recipe,Aluna
89,Temptation,Tiwa Savage
90,Going Out Of My Way (feat. Mr Eazi),M.O
91,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
92,Pamela,Wauve
93,Be Honest (feat. Burna Boy),Jorja Smith
94,CHOP N PRAY,WurlD
95,Doudou,Aya Nakamura
96,Take Me Home,Lady Donli
97,REQUIRE,DJ Tunez
98,Karma,Cuppy
99,I Spy,Lila Iké
100,Play Play (feat. Burna Boy),J Hus
