Position,song,artist
1,Feeling,"LADIPOE, Buju"
2,Understand,Omah Lay
3,It Is What It Is,Adekunle Gold
4,Sere,Spinall
5,Somebody’s Son (Ft Brandy),Tiwa Savage
6,MOSLADO,Teni
7,Lonely,Joeboy
8,Essence (feat. Tems),WizKid
9,Summeryomuthi,Blaq Diamond
10,Peru,Fireboy DML
11,Soundgasm,Rema
12,Kilometre,Burna Boy
13,Sinner,Adekunle Gold
14,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Adekunle Gold, Omah Lay"
15,Alright (feat. Shatta Wale),King Promise
16,FOR YOU,Teni
17,Sempe,L.A.X
18,Essence (feat. Justin Bieber & Tems),WizKid
19,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
20,Onyeka (Baby),Burna Boy
21,Bounce,Ruger
22,Slow Down,King Promise
23,Tellin Me Something,Nelson Freitas
24,DKT,Oxlade
25,Woman,Rema
26,Rock,Olamide
27,Saudi Arabia,Mr Eazi
28,No Stress,WizKid
29,Jeje de Whine,CKay
30,Everytime - Remix,Spinall
31,Pretty Girl,Adekunle Gold
32,Running (To You),chike
33,Lie,Kizz Daniel
34,Dangerous Love,Tiwa Savage
35,Green Light,Olamide
36,Celebration,Joeboy
37,Berna,Flavour
38,Abule,Patoranking
39,Cool Me Down (feat. Wizkid),DJ Tunez
40,I Choose You,Yemi Alade
41,Activate,Stonebwoy
42,Badman Love,Skales
43,Addicted,Niniola
44,Smile (feat. H.E.R.),WizKid
45,Flex,Kizz Daniel
46,Gobe - Remix,L.A.X
47,Proud,Oladapo
48,Outside,Buju
49,This Your Body,Skales
50,Tele,Kelvyn Boy
51,Need You,Fitila
52,High,Adekunle Gold
53,Kini Issue,Runtown
54,Ogaranya,Reminisce
55,NO LONGER BENEFICIAL,Simi
56,Damn (feat. 6lack),Omah Lay
57,Slow Down (feat. Tion Wayne),Darkoo
58,Kiss Me Like You Miss Me,CKay
59,Only One (feat. King Promise),Navy Kenzo
60,Question (feat. Don Jazzy),Burna Boy
