Position,song,artist
1,Essence (feat. Justin Bieber & Tems),"WizKid, Justin Bieber, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Dimension (feat. Skepta & Rema),JAE5
4,Love Somebody,Rotimi
5,Godly,Omah Lay
6,Ginger (feat. Burna Boy),WizKid
7,Real Life (feat. Stormzy),Burna Boy
8,D & G (feat. Summer Walker),DaVido
9,Mandy,Scribz Riley
10,Slow Down (feat. Tion Wayne),Darkoo
11,Silver Tongue Devil (feat. Shenseea),Masego
12,Trouble,"DRB Lasgidi, Fresh L., Tems"
13,Ginger Me,Rema
14,Essence (feat. Tems),WizKid
15,Damn (feat. 6lack),Omah Lay
16,ALREADY,Beyoncé
17,Gum Body (feat. Jorja Smith),Burna Boy
18,Dream Girl - Global Remix,Ir Sais
19,AWAY,Oxlade
20,Baby I'm Jealous,Mr Eazi
21,No Stress,WizKid
22,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
23,4AM,Manny Norté
24,Know Your Worth,Khalid
25,The Jackie (with J. Cole & Lil Tjay),Bas
26,Ryde,Niniola
27,Can't Let You Go,Stefflon Don
28,Eve Bounce - Remix,Yung L
29,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
30,Blessed (feat. Damian Marley),WizKid
31,Blessings REMIX (feat. French Montana & Davido),Angel
32,Attention,Tiwa Savage
33,In My Bed,Rotimi
34,Sponono,Kabza De Small
35,Peace,Mannywellz
36,Killa (feat. DaVido),Teyana Taylor
37,Can't Let You Go - Remix,Stefflon Don
38,Oreke,E Kelly
39,Longtime (feat. Skepta),WizKid
40,Wonderful,Burna Boy
41,Come Over (Remix),Jorja Smith
42,Love Nobody,WurlD
43,Tattoo,Fireboy DML
44,It Go Bad,Nnabu
45,E Be Mad,Mr Eazi
46,MOSLADO,Teni
47,Lenu - Remix,Buju
48,Koroba,Tiwa Savage
49,Smile (feat. H.E.R.),WizKid
50,Pretty Girl,Adekunle Gold
51,System (feat. WizKid),Dave
52,Solo,Shakka
53,Champion,Fireboy DML
54,Lento,Mr Eazi
55,Soweto Blues,Juls
56,See Through,Chip
57,KOLO (feat. Oxlade),Ice Prince
58,Princess Cuts (feat. Young T & Bugsey),Headie One
59,Guestlist,Frenna
60,FOR YOU,Teni
61,Anybody,Burna Boy
62,Say Cheese,KiDi
63,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
64,The Don,Mr Eazi
65,God's Work (feat. iLL BLU),IAMDDB
66,Higher,Tems
67,Beg Friend,Juls
68,Smooth MF,Agho
69,Lo Lo,Omah Lay
70,Bobo,Aya Nakamura
71,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
72,DRUNK GUITAR (feat. Potter Payper),NSG
73,Peace Of Mind,Ayo Jay
74,Lonely,Joeboy
75,Oh My,Lavaud
76,Carefully,Nana Fofie
77,Everytime,Spinall
78,JA ARA E,Burna Boy
79,MAD,Sarz
80,Wishes,Juls
81,Nu Riddim,Ycee
82,Be Honest (feat. Burna Boy),Jorja Smith
83,The Recipe,Aluna
84,Do To Me,H.E.R.
85,Repeat (feat. Koffee),J Hus
86,Rumour,Kaien Cruz
87,My Oasis (feat. Burna Boy),Sam Smith
88,A Million,Mannywellz
89,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
90,Joro,WizKid
91,juju,Zubi
92,Location (feat. Burna Boy),Dave
93,On It (feat. PnB Rock & K1NG),Crumz
94,Slow Down,VanJess
95,ELI,Fireboy DML
96,I Spy,Lila Iké
97,Play Play (feat. Burna Boy),J Hus
98,Pamela,Wauve
99,Bad Shit,Jarreau Vandal
