Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Sere,Spinall
3,Understand,Omah Lay
4,Woman,Rema
5,Milele,"Somi, Thandiswa"
6,Lonely,Joeboy
7,MOSLADO,Teni
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Feeling,LADIPOE
11,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
12,Soundgasm,Rema
13,Celebration,Joeboy
14,Summeryomuthi,Blaq Diamond
15,No Stress,WizKid
16,FOR YOU,Teni
17,Proud,Oladapo
18,Sempe,L.A.X
19,Alright (feat. Shatta Wale),King Promise
20,Onyeka (Baby),Burna Boy
21,Nana Nyame,Gyakie
22,Cool Me Down (feat. Wizkid),DJ Tunez
23,Everytime - Remix,Spinall
24,Damn (feat. 6lack),Omah Lay
25,DKT,Oxlade
26,Slow Down,King Promise
27,Kilometre,Burna Boy
28,Flex,Kizz Daniel
29,Bounce,Ruger
30,Dangerous Love,Tiwa Savage
31,Pretty Girl,Adekunle Gold
32,Jeje de Whine,CKay
33,Badman Love,Skales
34,Outside,Buju
35,Angel,Ric Hassani
36,Can't Let You Go - Remix,Stefflon Don
37,Tellin Me Something,Nelson Freitas
38,Abule,Patoranking
39,This Your Body,Skales
40,Ogaranya,Reminisce
41,Saudi Arabia,Mr Eazi
42,CHOP N PRAY,WurlD
43,One Shirt (feat. Jonzing World),D'Prince
44,Jeshi,Harmonize
45,JUMPING SHIP,Amaarae
46,Activate,Stonebwoy
47,Only One (feat. King Promise),Navy Kenzo
48,"Jam Now, Simmer Down",Blinky Bill
49,Addicted,Niniola
50,Running (To You),chike
51,Fine Wine (feat. King Promise & Joeboy),R2Bees
52,Meliza,DJ Flex
53,Ubomi Abumanga,Sun-El Musician
54,The Don,Mr Eazi
55,Smile (feat. H.E.R.),WizKid
56,Gobe - Remix,L.A.X
57,Mamela,Mi Casa
58,Konna,HarrySong
59,Tele,Kelvyn Boy
60,Rock,Olamide
