Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Fashion Killer,Ayra Starr
3,Understand,Omah Lay
4,Feeling,LADIPOE
5,Essence (feat. Tems),WizKid
6,It Is What It Is,Adekunle Gold
7,Soundgasm,Rema
8,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
9,Sere,Spinall
10,Green Light,Olamide
11,Kilometre,Burna Boy
12,Summeryomuthi,Blaq Diamond
13,Sempe,L.A.X
14,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
15,Lonely,Joeboy
16,DKT,Oxlade
17,Onyeka (Baby),Burna Boy
18,No Stress,WizKid
19,FOR YOU,Teni
20,Woman,Rema
21,Alright (feat. Shatta Wale),King Promise
22,Saudi Arabia,Mr Eazi
23,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
24,Activate,Stonebwoy
25,Dangerous Love,Tiwa Savage
26,MOSLADO,Teni
27,Damn (feat. 6lack),Omah Lay
28,Pretty Girl,Adekunle Gold
29,This Your Body,Skales
30,Slow Down,King Promise
31,Flex,Kizz Daniel
32,Bounce,Ruger
33,Rock,Olamide
34,Berna,Flavour
35,I Choose You,Yemi Alade
36,Cool Me Down (feat. Wizkid),DJ Tunez
37,Celebration,Joeboy
38,Kiss Me Like You Miss Me,CKay
39,Tele,Kelvyn Boy
40,Everytime - Remix,Spinall
41,Running (To You),chike
42,Need You,Fitila
43,Wettin Dey Sup,Burna Boy
44,Haunisumbui,Diamond Platnumz
45,Abule,Patoranking
46,Tellin Me Something,Nelson Freitas
47,JUMPING SHIP,Amaarae
48,Risky,DaVido
49,Jeje de Whine,CKay
50,Badman Love,Skales
51,Sound,Diamond Platnumz
52,Chance,Juls
53,"Jam Now, Simmer Down",Blinky Bill
54,Lie,Kizz Daniel
55,Angel,Ric Hassani
56,Outside,Buju
57,Smile (feat. H.E.R.),WizKid
58,Addicted,Niniola
59,Sudden,Tekno
60,NO LONGER BENEFICIAL,Simi
