Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Feeling,LADIPOE
3,Understand,Omah Lay
4,Sere,Spinall
5,Milele,"Somi, Thandiswa"
6,Summeryomuthi,Blaq Diamond
7,Soundgasm,Rema
8,Essence (feat. Tems),WizKid
9,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
10,Kilometre,Burna Boy
11,MOSLADO,Teni
12,Sempe,L.A.X
13,Alright (feat. Shatta Wale),King Promise
14,It Is What It Is,Adekunle Gold
15,No Stress,WizKid
16,Lonely,Joeboy
17,Woman,Rema
18,Tellin Me Something,Nelson Freitas
19,Proud,Oladapo
20,Onyeka (Baby),Burna Boy
21,FOR YOU,Teni
22,DKT,Oxlade
23,One Shirt (feat. Jonzing World),D'Prince
24,Pretty Girl,Adekunle Gold
25,Nana Nyame,Gyakie
26,Celebration,Joeboy
27,Wettin Dey Sup,Burna Boy
28,Bounce,Ruger
29,Cool Me Down (feat. Wizkid),DJ Tunez
30,Ogaranya,Reminisce
31,Green Light,Olamide
32,Flex,Kizz Daniel
33,Activate,Stonebwoy
34,Everytime - Remix,Spinall
35,Slow Down,King Promise
36,Running (To You),chike
37,The Don,Mr Eazi
38,This Your Body,Skales
39,Kiss Me Like You Miss Me,CKay
40,Smile (feat. H.E.R.),WizKid
41,Dangerous Love,Tiwa Savage
42,Berna,Flavour
43,Damn (feat. 6lack),Omah Lay
44,Konnect,Maleek Berry
45,Everything,Ric Hassani
46,Badman Love,Skales
47,Jeje de Whine,CKay
48,Outside,Buju
49,Kini Issue,Runtown
50,Suzanna,Sauti Sol
51,Only One (feat. King Promise),Navy Kenzo
52,Chance,Juls
53,Saudi Arabia,Mr Eazi
54,Need You,Fitila
55,Rock,Olamide
56,Tele,Kelvyn Boy
57,Why (Afrobeat),DJ Flex
58,Abule,Patoranking
59,Ubomi Abumanga,Sun-El Musician
60,CHOP N PRAY,WurlD
