Position,song,artist
1,driving in the rain,"Johnny Drille, LADIPOE"
2,Free Mind,Tems
3,Prosecco,Th&o.
4,jorja,Hoosh
5,Island Pink (feat. PsychoYP),Phaemous
6,Minor Notes,Ria Sean
7,Be My Guest,WSTRN
8,BDMN,Minz
9,Bling (feat. Amaarae & Buju),"Blaqbonez, Buju"
10,La Vida,M.anifest
11,Pray,Victony
12,Star Friends,Salome
13,Symbiosis,Ajebo Hustlers
14,Bloody Samaritan,Ayra Starr
15,Vogue,Wauve
16,POPSHIT (feat. Somadina),SGaWD
17,Radar - Remix,BwoiiDaas
18,Caribbeana,Wondamagik
19,VVS,Studio Magic
20,Different Strain,Fasina
21,Brag,DETO BLACK
22,Salvation,Ogranya
23,so wrong,Dayonthetrack
24,Cash,Lady Donli
25,Money & Laughter,Boj
26,Indifferent,Mo$hpit Cindy
27,Fallin' Hard,The.wav
28,Harmonies,Wavy The Creator
29,Inside Out,Fiona Sleek
30,Cigarette,Turunesh
31,loving is harder,Johnny Drille
32,Sacrifices (feat. Tim Lyre),DAP The Contract
33,Early Momo,Vector
34,Fever,Suté Iwar
35,4AMIN (feat. SOLIS),Ayüü
36,Problem,Kida Kudz
37,SPUNK,WurlD
38,Walahi (feat. Tidé),D-Truce
39,sippycup,AGBNOTNICE
40,Selense,The Cavemen.
41,Table for Two,Bella Alubo
42,fools,Zubi
43,body count,"Odunsi (The Engine), Gigi Atlantis"
44,Fool's Love,Muzi
45,Eyes But No Eyes,M3NSA
46,Euphoria,PsychoYP
47,FEEL A WAY,Amaarae
48,Sacred Forest,Ogranya
49,Commas,Hoosh
50,Magic,Public Goods
51,Peace of Mind,Preyé
52,In My Bag,808vic
53,DKT,Oxlade
54,Life of the Party,Yung D3mz
55,Hole in My Heart,Tarrah
56,Up,T'neeya
57,Gone Girl,Obongjayar
58,Sweet Body,SuperSmashBroz
59,TDK (feat. SirBastien),DAP The Contract
60,Waiting Outside,Dj Nayiram
61,Serenade,Begho
62,Chance,Juls
63,Deep End,Adey
64,Don't Be Shy,Kida Kudz
65,1985,Juls
66,Nasa,Rvdical the Kid
67,Searching,Lady Donli
68,Real,Tim Lyre
69,gentil,Zubi
70,So Lovely,Buju
71,Supersonic (feat. Tay Iwar),Le Mav
72,London,Tomi Agape
73,Call Up,Ria Boss
74,Tonight,Yung D3mz
75,Deja vu,Moliy
76,Chargie,Jay Cliff
77,Amnesia,Zamir
78,Slow Down,King Promise
79,Call Me Baby,Cheque
80,Guala,Teezee
81,Free All The Baddies Dealing With Clowns,Khalifina
82,Soundgasm,Rema
83,Ma Pariwo,"DRB Lasgidi, Lady Donli"
84,Only Human,Ukweli
85,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
86,Cameras,SuperJazzClub
87,Company,Higo
88,Lagos Bad Girls,Bils
89,Hurricane (ft. Buju Banton),Tomi Thomas
90,Broken,Victony
91,Trust Issues,Bankyondbeatz
92,PEAKING,Tay Iwar
93,Tycoon,Show Dem Camp
94,Again,Tomi Thomas
95,Dark Twisted Fantasy,T'neeya
96,It's Okay to Cry,Yinka Bernie
97,Yes I Do,Caleb Awiti
98,Mary,3rty
