Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Midf (Money I Dey Find),Ycee
5,Longtime (feat. Skepta),WizKid
6,Jack,Nasty C
7,Siberia (feat. Burna Boy),Headie One
8,Hmm - Remix,"G4 Boyz, O'Kenneth"
9,Coachella,Sarkodie
10,Long Way From Home,PsychoYP
11,African Girl Bad,Zoro
12,Animalistic,Kida Kudz
13,Dragon Roll,Frenna
14,Black And White,Nasty C
15,First Sermon,Black Sherif
16,Solace,Ajebo Hustlers
17,Tycoon,Show Dem Camp
18,Wavy (feat. Sarkodie),Khaligraph Jones
19,A Million,Mannywellz
20,K:HOVA,K.O
21,Django,Frenna
22,Alakori,Falz
23,Crown Of Clay,Vector
24,Lazarus (feat. Boj),Dave
25,Euphoria,PsychoYP
26,Africana (feat. Victoria Kimani),Silverstone Barz
27,Heartbreaker (feat. Nasty C),Blaqbonez
28,Deep In Da Streets,TNT Kenya
29,Play Play (feat. Burna Boy),J Hus
30,DONE,Frida Amani
31,Level Up,Kmw
32,Best I Ever Had,Nasty C
33,God's Work (feat. iLL BLU),IAMDDB
34,Winning,Kwesi Arthur
35,GYM,Kiki Marley
36,AMMO,Shane Eagle
37,Ball Till We Fall,Kida Kudz
38,Problem No Dey Finish,BRYAN THE MENSAH
39,Second Sermon,Black Sherif
40,Grandad,NSG
41,Sore - Remix,Yaw Tog
42,Make Up Your Mind (feat. Tekno),Ice Prince
43,Location (feat. Burna Boy),Dave
44,Ye x4,Blxckie
45,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
46,Hapo Tu (feat. Chris Kaiga),Nyashinski
47,Medusa,H Magnum
48,My Heart,Pappy Kojo
49,Vibration,Sarkodie
50,FAIS ÇA BIEN,Damso
51,TBDK (feat. Sinzu & Erigga),M.I. Abaga
52,Smoke From Fire (with The Hics),Bas
53,Question For The Gods,M3NSA
54,Peace of Mind,Skepta
55,It's Not A Gun,DAP The Contract
56,David,Blxckie
57,Fantastic!,Suté Iwar
58,Ox,Gabe 'Nandez
59,Amigo,Lous and The Yakuza
60,THE 5 YEAR PLAN,A-Reece
61,ASTRONAUTE,Youssoupha
62,My Brudda,Yung Nnelg
63,Mona Lisa,Booba
64,Real Ones,Breeder LW
65,Cheki,Oznardi
66,Σ. MOROSE,Damso
67,RE(a)D (with Bas),Dua Saleh
