Position,song,artist
1,Tycoon,"Show Dem Camp, Reminisce, Mojo"
2,Selense,The Cavemen.
3,London,Tomi Agape
4,Different Strain,Fasina
5,Early Momo,Vector
6,Friday,Musmah
7,Money & Laughter,Boj
8,Radar - Remix,BwoiiDaas
9,Don't Be Shy,Kida Kudz
10,Fever,Yung D3mz
11,Call Up,Ria Boss
12,Only Human,Ukweli
13,Soundgasm,Rema
14,Fool's Love,Muzi
15,Forever,Jason Nkanga
16,Indifferent,Mo$hpit Cindy
17,Prosecco,Th&o.
18,Again,Tomi Thomas
19,Euphoria,PsychoYP
20,body count,"Odunsi (The Engine), Gigi Atlantis"
21,Ma Pariwo,"DRB Lasgidi, Lady Donli"
22,Bling (feat. Amaarae & Buju),Blaqbonez
23,Paris!,AYLØ
24,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
25,recharge,Zubi
26,Dark Twisted Fantasy,T'neeya
27,Symbiosis,Ajebo Hustlers
28,It's Not A Gun,DAP The Contract
29,Serenade,Begho
30,It's Okay to Cry,Yinka Bernie
31,Sweet Body,SuperSmashBroz
32,Life of the Party,Yung D3mz
33,LUV HRTS,Zamir
34,Rise Of The Underdogs 2,Show Dem Camp
35,Cameras,SuperJazzClub
36,Figure 8,Kida Kudz
37,Peace of Mind,Preyé
38,So Lovely,Buju
39,Cigarette,Turunesh
40,PANTIES,Kagwe Mungai
41,Makaveli,Kida Kudz
42,Living In Bondage,prettyboydo
43,Hurricane (ft. Buju Banton),Tomi Thomas
44,Sacred Forest,Ogranya
45,Chance,Juls
46,VVS,Studio Magic
47,jorja,Hoosh
48,Island Pink (feat. PsychoYP),Phaemous
49,Chargie,Jay Cliff
50,Free Mind,Tems
51,Nasa,Rvdical the Kid
52,Company,Higo
53,Smooth Papa,WundaB
54,Guala,Teezee
55,Bounce,Rema
56,4AMIN (feat. SOLIS),Ayüü
57,1985,Juls
58,CÉLINE,Amaarae
59,Deep End,Adey
60,TDK (feat. SirBastien),DAP The Contract
61,Cash,Lady Donli
62,Tonight,Yung D3mz
63,Haba,Blaqbonez
64,DKT,Oxlade
65,Missed Call,Mike Keyz
66,Trust Issues,Bankyondbeatz
67,Broken,Victony
68,Yes I Do,Caleb Awiti
69,Something,Odeal
70,Slow Down,King Promise
71,Runaway,Merry-Lynn
72,PEAKING,Tay Iwar
73,Stay With Me,Layzee Ella
74,Star Friends,Salome
75,Sacrifices (feat. Tim Lyre),DAP The Contract
76,Can You See Her (Acoustic),Tha Beatsmith
77,Vogue,Wauve
78,Lagos Bad Girls,Bils
79,Walahi (feat. Tidé),D-Truce
80,Supersonic (feat. Tay Iwar),Le Mav
81,YOGA,Tay Iwar
82,Mary,3rty
83,Passenger,Odeal
84,In My Bag,808vic
85,gentil,Zubi
86,Geneva,Ossaiofficial
87,Salvation,Ogranya
88,Secret,Papi ojo
89,LEAVE ME ALONE - A COLORS SHOW,Amaarae
90,BDMN,Minz
91,FEEL A WAY,Amaarae
92,Abracadabra - Remix,Boj
93,Waiting Outside,Dj Nayiram
94,sugar,Zubi
95,Whaz E Gonna Be,Wondamagik
96,Tungba,Ajebutter22
97,Confirmed,DarkoVibes
98,Scream and Shout,Ejoya
99,GHOST TOWN,WurlD
