Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Longtime (feat. Skepta),WizKid
5,Siberia (feat. Burna Boy),Headie One
6,Jack,Nasty C
7,Make Up Your Mind (feat. Tekno),Ice Prince
8,Dragon Roll,Frenna
9,Lazarus (feat. Boj),Dave
10,A Million,Mannywellz
11,Second Sermon,Black Sherif
12,God's Work (feat. iLL BLU),IAMDDB
13,Play Play (feat. Burna Boy),J Hus
14,African Girl Bad,Zoro
15,Long Way From Home,PsychoYP
16,Django,Frenna
17,Midf (Money I Dey Find),Ycee
18,Wavy (feat. Sarkodie),Khaligraph Jones
19,Tycoon,"Show Dem Camp, Mojo"
20,Alakori,Falz
21,Location (feat. Burna Boy),Dave
22,Ball Till We Fall,Kida Kudz
23,Black And White,Nasty C
24,Africana (feat. Victoria Kimani),Silverstone Barz
25,Crown Of Clay,Vector
26,Sore - Remix,Yaw Tog
27,Vibration,Sarkodie
28,AMMO,Shane Eagle
29,Animalistic,Kida Kudz
30,THE 5 YEAR PLAN,A-Reece
31,Best I Ever Had,Nasty C
32,Level Up,Kmw
33,Winning,Kwesi Arthur
34,Fantastic!,Suté Iwar
35,DONE,Frida Amani
36,Heartbreaker (feat. Nasty C),Blaqbonez
37,TBDK (feat. Sinzu & Erigga),M.I. Abaga
38,Coachella,Sarkodie
39,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
40,Hmm - Remix,G4 Boyz
41,My Brudda,Yung Nnelg
42,Real Ones,Breeder LW
43,Ye x4,Blxckie
44,Problem No Dey Finish,BRYAN THE MENSAH
45,Grandad,NSG
46,Medusa,H Magnum
47,K:HOVA,K.O
48,Solace,Ajebo Hustlers
49,First Sermon,Black Sherif
50,Hapo Tu (feat. Chris Kaiga),Nyashinski
51,Smoke From Fire (with The Hics),Bas
52,Amigo,Lous and The Yakuza
53,GYM,Kiki Marley
54,Mona Lisa,Booba
55,FAIS ÇA BIEN,Damso
56,It's Not A Gun,DAP The Contract
57,Deep In Da Streets,TNT Kenya
58,My Heart,Pappy Kojo
59,Cheki,Oznardi
60,Peace of Mind,Skepta
61,Ox,Gabe 'Nandez
62,Question For The Gods,M3NSA
63,Euphoria,PsychoYP
64,Σ. MOROSE,Damso
65,David,Blxckie
66,RE(a)D (with Bas),Dua Saleh
67,ASTRONAUTE,Youssoupha
