Position,song,artist
1,Understand,Omah Lay
2,Sere,"Spinall, Fireboy DML"
3,Soundgasm,Rema
4,Summeryomuthi,Blaq Diamond
5,Somebody’s Son (Ft Brandy),Tiwa Savage
6,It Is What It Is,Adekunle Gold
7,Feeling,LADIPOE
8,Sempe,L.A.X
9,Lonely,Joeboy
10,Peru,Fireboy DML
11,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Adekunle Gold, Omah Lay"
12,Kilometre,Burna Boy
13,FOR YOU,Teni
14,Test Me,Jeune Lio
15,DKT,Oxlade
16,Sinner,Adekunle Gold
17,Essence (feat. Tems),WizKid
18,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
19,Woman,Rema
20,Onyeka (Baby),Burna Boy
21,Flex,Kizz Daniel
22,Kini Issue,Runtown
23,Cool Me Down (feat. Wizkid),DJ Tunez
24,High,Adekunle Gold
25,Question (feat. Don Jazzy),Burna Boy
26,Essence (feat. Justin Bieber & Tems),WizKid
27,Dangerous Love,Tiwa Savage
28,Saudi Arabia,Mr Eazi
29,Lie,Kizz Daniel
30,Everytime - Remix,Spinall
31,Kiss Me Like You Miss Me,CKay
32,Pretty Girl,Adekunle Gold
33,Tellin Me Something,Nelson Freitas
34,Konnect,Maleek Berry
35,No Stress,WizKid
36,MOSLADO,Teni
37,Celebration,Joeboy
38,Damn (feat. 6lack),Omah Lay
39,Tele,Kelvyn Boy
40,Slow Down,King Promise
41,Bounce,Ruger
42,JUMPING SHIP,Amaarae
43,Fashion Killer,Ayra Starr
44,Addicted,Niniola
45,Mood (feat. Buju),WizKid
46,Need You,Fitila
47,Activate,Stonebwoy
48,NEED ME,Gyakie
49,Gobe - Remix,L.A.X
50,Alright (feat. Shatta Wale),King Promise
51,Smile (feat. H.E.R.),WizKid
52,Fountains (with Tems),Drake
53,This Your Body,Skales
54,Green Light,Olamide
55,Abule,Patoranking
56,Running (To You),chike
57,Mamela,Mi Casa
58,Why (Afrobeat),DJ Flex
59,Fine Wine (feat. King Promise & Joeboy),R2Bees
60,ELI,Fireboy DML
