Position,song,artist
1,System (feat. WizKid),"Dave, WizKid"
2,Love Somebody,Rotimi
3,Essence (feat. Tems),WizKid
4,Antidote (feat. Adekunle Gold),Nao
5,Boom Bam (feat. Young T & Bugsey),Not3s
6,Real Life (feat. Stormzy),Burna Boy
7,D & G (feat. Summer Walker),DaVido
8,AWAY,Oxlade
9,Mandy,Scribz Riley
10,Slow Down (feat. Tion Wayne),Darkoo
11,Trouble,"DRB Lasgidi, Boj, Fresh L., Tems"
12,Blessed (feat. Damian Marley),WizKid
13,Damn (feat. 6lack),Omah Lay
14,Peace Of Mind,Rema
15,Testimony,Buju
16,Princess Cuts (feat. Young T & Bugsey),Headie One
17,Silver Tongue Devil (feat. Shenseea),Masego
18,Lo Lo,Omah Lay
19,Ginger (feat. Burna Boy),WizKid
20,Rumour,Kaien Cruz
21,Dimension (feat. Skepta & Rema),JAE5
22,Soweto Blues,Juls
23,Can't Let You Go,Stefflon Don
24,Blessings REMIX (feat. French Montana & Davido),Angel
25,Wicked,Juls
26,No Stress,WizKid
27,Lenu - Remix,Buju
28,Godly,Omah Lay
29,See Through,Chip
30,Surround Me,Ayotemi
31,Lonely,Joeboy
32,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
33,Know Your Worth,Khalid
34,4AM,Manny Norté
35,Gum Body (feat. Jorja Smith),Burna Boy
36,Wishes,Juls
37,E Be Mad,Mr Eazi
38,Dream Girl - Global Remix,Ir Sais
39,Longtime (feat. Skepta),WizKid
40,Can't Let You Go - Remix,Stefflon Don
41,Say Cheese,KiDi
42,FOR YOU,Teni
43,Baby I'm Jealous,Mr Eazi
44,Attention,Tiwa Savage
45,It Go Bad,Nnabu
46,Tattoo,Fireboy DML
47,Smile (feat. H.E.R.),WizKid
48,Peace,Mannywellz
49,Eve Bounce - Remix,Yung L
50,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
51,Marry Me,Smallgod
52,Lento,Mr Eazi
53,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
54,ALREADY,Beyoncé
55,Oh My,Lavaud
56,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
57,KOLO (feat. Oxlade),Ice Prince
58,Come Over (Remix),Jorja Smith
59,God's Work (feat. iLL BLU),IAMDDB
60,Koroba,Tiwa Savage
61,MAD,Sarz
62,In My Bed,Rotimi
63,Ryde,Niniola
64,Doudou,Aya Nakamura
65,The Don,Mr Eazi
66,Pretty Girl,Adekunle Gold
67,African Girl Bad,Zoro
68,Holy Ground (feat. Nicki Minaj),DaVido
69,Love Nobody,WurlD
70,Pamela,Wauve
71,Anybody,Burna Boy
72,MOSLADO,Teni
73,Ginger Me,Rema
74,Temptation,Tiwa Savage
75,Sponono,Kabza De Small
76,Karma,Cuppy
77,Killa (feat. DaVido),Teyana Taylor
78,Bobo,Aya Nakamura
79,Champion,Fireboy DML
80,Smooth MF,Agho
81,Oreke,E Kelly
82,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
83,Whine It (feat. Sauti Sol),Patoranking
84,Solo,Shakka
85,Be Honest (feat. Burna Boy),Jorja Smith
86,Do To Me,H.E.R.
87,Bad Shit,Jarreau Vandal
88,Higher,Tems
89,REQUIRE,DJ Tunez
90,Location (feat. Burna Boy),Dave
91,juju,Zubi
92,DRUNK GUITAR (feat. Potter Payper),NSG
93,FIND YOUR WAY BACK,Beyoncé
94,Midnight Boom - with ChocQuibTown & Afro B,Ir Sais
95,Play Play (feat. Burna Boy),J Hus
96,Joro,WizKid
97,Guestlist,Frenna
98,On It (feat. PnB Rock & K1NG),Crumz
99,Baajo,Kwesi Arthur
100,Simmer (feat. Burna Boy),Mahalia
