rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Lie,Kizz Daniel,1,1,1,1,3,3,3,1.8571428571428572
2,Peru,Fireboy DML,2,2,2,2,2,2,2,2.0
3,Bloody Samaritan,Ayra Starr,6,3,3,3,4,5,7,4.428571428571429
4,Tale Bana,Zarion Uti,4,5,5,6,5,9,4,5.428571428571429
5,Let Me Know,Mayorkun,3,4,4,4,7,7,10,5.571428571428571
6,Understand,Omah Lay,7,6,6,5,6,6,9,6.428571428571429
7,Essence (feat. Justin Bieber & Tems),"WizKid, Tems",9,8,8,8,9,10,6,8.285714285714286
8,ATL,Ecool,5,22,22,10,1,1,1,8.857142857142858
9,Sinner,Adekunle Gold,11,9,9,11,10,12,14,10.857142857142858
10,Feel Good,Mohbad,12,10,10,12,12,13,13,11.714285714285714
11,Bounce,Rema,13,11,11,13,14,15,16,13.285714285714286
12,Outside,Buju,14,12,12,14,15,16,17,14.285714285714286
13,Yaba Buluku (feat. Preck & Nelson Tivane),"Remix - DJ Tarico, Nelson Tivane",15,13,13,16,17,18,19,15.857142857142858
14,Big Thug Boys,AV,17,14,14,17,18,19,20,17.0
15,Feeling,LADIPOE,16,15,15,18,19,20,21,17.714285714285715
16,Somebody’s Son (Ft Brandy),Tiwa Savage,28,18,18,15,16,17,18,18.571428571428573
17,Naira Marley,Zinoleesky,18,16,16,19,20,21,22,18.857142857142858
18,Medicine,Jaywillz,19,17,17,20,21,22,23,19.857142857142858
19,Fashion Killer,Ayra Starr,21,19,19,21,22,23,24,21.285714285714285
20,Confident,Savage,23,20,20,22,23,24,25,22.428571428571427
21,Cocaine,Dai Verse,24,24,24,25,24,25,26,24.571428571428573
22,Tales By Moonlight (Ft Amaarae),Tiwa Savage,20,21,21,23,26,29,37,25.285714285714285
23,Rock,Olamide,25,25,25,26,27,26,28,26.0
24,Soundgasm,Rema,22,26,26,27,29,27,29,26.571428571428573
25,Testimony,Buju,30,27,27,28,30,28,30,28.571428571428573
26,Essence (feat. Tems),WizKid,29,28,28,29,31,31,27,29.0
27,Party Next Door,Dangbana Republik,32,29,29,30,32,32,36,31.428571428571427
28,System (feat. WizKid),Dave,33,31,31,32,33,33,38,33.0
29,Cast (Gen Z Anthem),Ayra Starr,31,32,32,31,34,34,40,33.42857142857143
30,Dimension (feat. Skepta & Rema),JAE5,35,34,34,38,35,35,39,35.714285714285715
31,Bling (feat. Amaarae & Buju),Blaqbonez,38,33,33,37,36,36,41,36.285714285714285
32,Beggie Beggie,Ayra Starr,34,35,35,36,37,37,42,36.57142857142857
33,"Work Fada (Ft Nas, Rich King)",Tiwa Savage,27,30,30,33,38,45,66,38.42857142857143
34,Clash (feat. Stormzy),Dave,37,38,38,39,39,38,45,39.142857142857146
35,Ginger (feat. Burna Boy),WizKid,45,39,39,43,40,39,31,39.42857142857143
36,Coming,Naira Marley,41,37,37,42,42,40,46,40.714285714285715
37,Show Me,Joeboy,43,40,40,46,44,42,49,43.42857142857143
38,Lazarus (feat. Boj),Dave,40,43,43,44,45,44,52,44.42857142857143
39,Blessed (feat. Damian Marley),WizKid,53,45,45,47,46,43,33,44.57142857142857
40,Special Kinda (Ft Tay Iwar),Tiwa Savage,39,36,36,40,43,49,72,45.0
41,Tonongo,Lojay,42,41,41,45,47,46,54,45.142857142857146
42,Alubarika,Zlatan,46,44,44,48,49,48,55,47.714285714285715
43,HUSTLE,Teni,47,47,47,50,51,50,58,50.0
44,Pronto,Ajebo Hustlers,49,46,46,51,52,51,57,50.285714285714285
45,Need To Know,Doja Cat,51,50,50,52,54,52,59,52.57142857142857
46,It Is What It Is,Adekunle Gold,52,48,48,54,53,53,63,53.0
47,Colorado,Zugo,71,60,60,55,48,41,44,54.142857142857146
48,Felony,CKay,58,52,52,56,55,54,61,55.42857142857143
49,Mercy,Falz,59,51,51,53,56,57,76,57.57142857142857
50,Southy Love,Peruzzi,60,54,54,58,58,56,65,57.857142857142854
51,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,56,57,57,57,59,55,64,57.857142857142854
52,Abu Dhabi,Ruger,54,53,53,59,60,59,68,58.0
53,La La (feat. Ckay),DaVido,55,56,56,63,62,62,70,60.57142857142857
54,Far Away,Dangbana Republik,57,55,55,62,61,61,73,60.57142857142857
55,Drug Test,Naira Marley,44,49,49,60,66,72,86,60.857142857142854
56,Lonely,Ayra Starr,50,58,58,61,67,66,82,63.142857142857146
57,Kilometre,Burna Boy,62,59,59,65,65,64,74,64.0
58,Down On Me,Benson,301,23,23,35,25,11,32,64.28571428571429
59,23,Burna Boy,67,65,65,67,63,60,69,65.14285714285714
60,Bridgertn,Ayra Starr,66,63,63,64,64,65,81,66.57142857142857
61,Pray,Victony,63,64,64,68,68,63,77,66.71428571428571
