Position,song,artist
1,Fountains (with Tems),"Drake, Tems"
2,ATL,Ecool
3,Lie,Kizz Daniel
4,Mood (feat. Buju),WizKid
5,Girls Want Girls (with Lil Baby),Drake
6,Peru,Fireboy DML
7,High,Adekunle Gold
8,Bloody Samaritan,Ayra Starr
9,Tale Bana,Zarion Uti
10,Fair Trade (with Travis Scott),Drake
11,Anoti,WizKid
12,What's Gwanin,Zarion Uti
13,Champagne Poetry,Drake
14,In The Bible (with Lil Durk & Giveon),"Drake, Giveon"
15,Love All (with JAY-Z),Drake
16,Way 2 Sexy (with Future & Young Thug),Drake
17,Papi’s Home,Drake
18,TSU,Drake
19,Understand,Omah Lay
20,Monalisa,Lojay
21,Feel Good,Mohbad
22,Question (feat. Don Jazzy),Burna Boy
23,Essence (feat. Justin Bieber & Tems),WizKid
24,N 2 Deep,Drake
25,Steady,WizKid
26,No Friends In The Industry,Drake
27,Knife Talk (with 21 Savage ft. Project Pat),Drake
28,Get Along Better,Drake
29,7am On Bridle Path,Drake
30,Sinner,Adekunle Gold
31,Pipe Down,Drake
32,You Only Live Twice (with Lil Wayne & Rick Ross),Drake
33,Bounce,Ruger
34,Somebody’s Son (Ft Brandy),Tiwa Savage
35,Yebba’s Heartbreak,Drake
36,Outside,Buju
37,IMY2 (with Kid Cudi),Drake
38,Cocaine,Dai Verse
39,Race My Mind,Drake
40,Let Me Know,Mayorkun
41,Ojuju,Troniq Music
42,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
43,Feeling,LADIPOE
44,Fucking Fans,Drake
45,Hurricane,Kanye West
46,Big Thug Boys,AV
47,The Remorse,Drake
48,Medicine,Jaywillz
49,Naira Marley,Zinoleesky
50,Confident,Savage
51,Essence (feat. Tems),WizKid
52,Jail,Kanye West
53,Rock,Olamide
54,Testimony,Buju
55,Soundgasm,Rema
56,Fashion Killer,Ayra Starr
57,Ginger (feat. Burna Boy),WizKid
58,Off The Grid,Kanye West
59,Party Next Door,Dangbana Republik
60,Colorado,Zugo
61,Blessed (feat. Damian Marley),WizKid
62,Praise God,Kanye West
63,So Cold,Bella Shmurda
64,ova,Johnny Drille
65,Jonah,Kanye West
66,LOML (feat. Olamide),Cheque
67,Dimension (feat. Skepta & Rema),JAE5
68,Bling (feat. Amaarae & Buju),Blaqbonez
69,Shako,Barry Jhay
70,Moon,Kanye West
71,Reckless,WizKid
72,God Breathed,Kanye West
73,System (feat. WizKid),Dave
74,Show Me,Joeboy
75,Ok Ok,Kanye West
76,Clash (feat. Stormzy),Dave
77,loving is harder,Johnny Drille
78,No Child Left Behind,Kanye West
79,Cast (Gen Z Anthem),Ayra Starr
80,Southy Love,Peruzzi
81,Beggie Beggie,Ayra Starr
82,Tonongo,Lojay
83,Felony,CKay
84,MY KIND OF BROWN,Johnny Drille
85,Longtime (feat. Skepta),WizKid
86,Far Away,Dangbana Republik
87,odo,Johnny Drille
88,Sweet One,WizKid
89,Pronto,Ajebo Hustlers
90,Junya,Kanye West
91,Mighty Wine,WizKid
92,Jesus Lord,Kanye West
93,Believe What I Say,Kanye West
94,No Stress,WizKid
95,True Love (feat. Tay Iwar & Projexx),WizKid
96,Remote Control,Kanye West
97,ludo,Johnny Drille
98,Lazarus (feat. Boj),Dave
99,driving in the rain,Johnny Drille
100,It Is What It Is,Adekunle Gold
