Position,song,artist
1,Understand,Omah Lay
2,Feeling,"LADIPOE, Buju"
3,Sere,Spinall
4,Soundgasm,Rema
5,Somebody’s Son (Ft Brandy),Tiwa Savage
6,Essence (feat. Tems),WizKid
7,It Is What It Is,Adekunle Gold
8,DKT,Oxlade
9,Onyeka (Baby),Burna Boy
10,FOR YOU,Teni
11,Everytime - Remix,"Spinall, BenjiFlow"
12,Sempe,L.A.X
13,Summeryomuthi,Blaq Diamond
14,No Stress,WizKid
15,Celebration,Joeboy
16,Woman,Rema
17,Peru,Fireboy DML
18,Green Light,Olamide
19,MOSLADO,Teni
20,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
21,Essence (feat. Justin Bieber & Tems),WizKid
22,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
23,Kilometre,Burna Boy
24,Tele,Kelvyn Boy
25,Flex,Kizz Daniel
26,Sinner,Adekunle Gold
27,Lonely,Joeboy
28,Activate,Stonebwoy
29,Alright (feat. Shatta Wale),King Promise
30,Bounce,Ruger
31,Chargie,Sean Tizzle
32,Cool Me Down (feat. Wizkid),DJ Tunez
33,Confident,Savage
34,Rock,Olamide
35,Dangerous Love,Tiwa Savage
36,Konnect,Maleek Berry
37,Smile (feat. H.E.R.),WizKid
38,Jeje de Whine,CKay
39,Pretty Girl,Adekunle Gold
40,Fashion Killer,Ayra Starr
41,Tellin Me Something,Nelson Freitas
42,Lie,Kizz Daniel
43,Damn (feat. 6lack),Omah Lay
44,System (feat. WizKid),Dave
45,Saudi Arabia,Mr Eazi
46,Outside,Buju
47,JUMPING SHIP,Amaarae
48,Kiss Me Like You Miss Me,CKay
49,One Shirt (feat. Jonzing World),D'Prince
50,Slow Down,King Promise
51,Addicted,Niniola
52,Mood (feat. Buju),WizKid
53,CHOP N PRAY,WurlD
54,NO LONGER BENEFICIAL,Simi
55,NEED ME,Gyakie
56,Ex,Nikita Kering'
57,Luva Luva,Runtown
58,This Your Body,Skales
59,Proud,Oladapo
60,Running (To You),chike
