Position,song,artist
1,Understand,Omah Lay
2,Peru,Fireboy DML
3,Soundgasm,Rema
4,It Is What It Is,Adekunle Gold
5,Somebody’s Son (Ft Brandy),"Tiwa Savage, Brandy"
6,Essence (feat. Tems),WizKid
7,Feeling,LADIPOE
8,MOSLADO,Teni
9,Sempe,L.A.X
10,Sere,Spinall
11,Summeryomuthi,Blaq Diamond
12,Sinner,Adekunle Gold
13,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
14,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
15,Lonely,Joeboy
16,Kilometre,Burna Boy
17,Alright (feat. Shatta Wale),King Promise
18,Everytime - Remix,Spinall
19,DKT,Oxlade
20,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
21,Woman,Rema
22,Green Light,Olamide
23,No Stress,WizKid
24,Onyeka (Baby),Burna Boy
25,FOR YOU,Teni
26,Celebration,Joeboy
27,Fashion Killer,Ayra Starr
28,Mood (feat. Buju),WizKid
29,Test Me,Jeune Lio
30,Damn (feat. 6lack),Omah Lay
31,Slow Down (feat. Tion Wayne),Darkoo
32,System (feat. WizKid),Dave
33,Saudi Arabia,Mr Eazi
34,One Shirt (feat. Jonzing World),D'Prince
35,This Your Body,Skales
36,Flex,Kizz Daniel
37,Slow Down,King Promise
38,Cool Me Down (feat. Wizkid),DJ Tunez
39,Dangerous Love,Tiwa Savage
40,Question (feat. Don Jazzy),Burna Boy
41,Kini Issue,Runtown
42,Rock,Olamide
43,NEED ME,Gyakie
44,Bounce,Ruger
45,Chance,Juls
46,Pretty Girl,Adekunle Gold
47,Addicted,Niniola
48,The Don,Mr Eazi
49,Confident,Savage
50,Activate,Stonebwoy
51,Pay Me,Troniq Music
52,Lie,Kizz Daniel
53,Smile (feat. H.E.R.),WizKid
54,Ohema,Buju
55,Fountains (with Tems),Drake
56,Tellin Me Something,Nelson Freitas
57,Wettin Dey Sup,Burna Boy
58,Gobe - Remix,L.A.X
59,Bye Bye,Soolking
60,Ojuju,Troniq Music
