Position,song,artist
1,Essence (feat. Justin Bieber & Tems),"WizKid, Justin Bieber, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Damn (feat. 6lack),Omah Lay
4,Mandy,Scribz Riley
5,Trouble,"DRB Lasgidi, Fresh L., Tems"
6,Real Life (feat. Stormzy),Burna Boy
7,Silver Tongue Devil (feat. Shenseea),Masego
8,Love Somebody,Rotimi
9,Ginger (feat. Burna Boy),WizKid
10,Slow Down (feat. Tion Wayne),Darkoo
11,D & G (feat. Summer Walker),DaVido
12,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
13,Godly,Omah Lay
14,Gum Body (feat. Jorja Smith),Burna Boy
15,Peace Of Mind,Rema
16,Baby I'm Jealous,Mr Eazi
17,Blessings REMIX (feat. French Montana & Davido),Angel
18,Eve Bounce - Remix,Yung L
19,No Stress,WizKid
20,Dimension (feat. Skepta & Rema),JAE5
21,See Through,Chip
22,Peace,Mannywellz
23,Lo Lo,Omah Lay
24,Can't Let You Go,Stefflon Don
25,The Jackie (with J. Cole & Lil Tjay),Bas
26,Essence (feat. Tems),WizKid
27,KOLO (feat. Oxlade),Ice Prince
28,Everytime,Spinall
29,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
30,Know Your Worth,Khalid
31,4AM,Manny Norté
32,It Go Bad,Nnabu
33,E Be Mad,Mr Eazi
34,Blessed (feat. Damian Marley),WizKid
35,Sponono,Kabza De Small
36,ALREADY,Beyoncé
37,Ginger Me,Rema
38,Tattoo,Fireboy DML
39,Say Cheese,KiDi
40,In My Bed,Rotimi
41,Can't Let You Go - Remix,Stefflon Don
42,AWAY,Oxlade
43,Princess Cuts (feat. Young T & Bugsey),Headie One
44,Longtime (feat. Skepta),WizKid
45,Lonely,Joeboy
46,A Million,Mannywellz
47,Holy Ground (feat. Nicki Minaj),DaVido
48,Lento,Mr Eazi
49,Come Over (Remix),Jorja Smith
50,Smile (feat. H.E.R.),WizKid
51,Bobo,Aya Nakamura
52,Killa (feat. DaVido),Teyana Taylor
53,Lenu - Remix,Buju
54,Guestlist,Frenna
55,Repeat (feat. Koffee),J Hus
56,Dream Girl - Global Remix,Ir Sais
57,The Don,Mr Eazi
58,Smooth MF,Agho
59,Soweto Blues,Juls
60,System (feat. WizKid),Dave
61,Play Play (feat. Burna Boy),J Hus
62,Bounce,Rema
63,Dangerous Love - Møme Edit,Tiwa Savage
64,FOR YOU,Teni
65,God's Work (feat. iLL BLU),IAMDDB
66,Do To Me,H.E.R.
67,Higher,Tems
68,Love Nobody,WurlD
69,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
70,Oh My,Lavaud
71,Ryde,Niniola
72,Koroba,Tiwa Savage
73,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
74,Pamela,Wauve
75,MAD,Sarz
76,Solo,Shakka
77,My Oasis (feat. Burna Boy),Sam Smith
78,Attention,Tiwa Savage
79,Oreke,E Kelly
80,African Girl Bad,Zoro
81,So Crazy (feat. Lil Baby),DaVido
82,Simmer (feat. Burna Boy),Mahalia
83,Champion,Fireboy DML
84,MOSLADO,Teni
85,Dollas and Cents,TOBi
86,Comfortable (feat. Davido),Preme
87,Location (feat. Burna Boy),Dave
88,Pretty Girl,Adekunle Gold
89,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
90,Slow Down,VanJess
91,Marry Me,Smallgod
92,DRUNK GUITAR (feat. Potter Payper),NSG
93,Risky,DaVido
94,Baajo,Kwesi Arthur
95,Simple Things [Feat. Tory Lanez & Rema],DJDS
96,Nu Riddim,Ycee
97,Fashion Killer,Ayra Starr
98,Carefully,Nana Fofie
99,REQUIRE,DJ Tunez
